# EDUK2 solver execution report
# generated_at: 2026-08-24T15:29:07-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
saw_n10000wmin10000-18-s152335818c316364.ukp	faithful	ok	1	0,030924	316486,000000	316364,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-18-s152335818c316364.ukp	ukp5	ok	1	0,065076	316486,000000	316364,000000	1					internal_seconds=0.0512906
saw_n10000wmin10000-190-s732167413c639908.ukp	faithful	ok	1	0,044293	640158,000000	639908,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-190-s732167413c639908.ukp	ukp5	ok	1	0,067813	640158,000000	639908,000000	1					internal_seconds=0.0527271
saw_n10000wmin10000-191-s149823577c375556.ukp	faithful	ok	1	0,022146	375665,000000	375556,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-191-s149823577c375556.ukp	ukp5	ok	1	0,069036	375665,000000	375556,000000	1					internal_seconds=0.0530486
saw_n10000wmin10000-192-s533357875c418300.ukp	faithful	ok	1	0,056729	418339,000000	418300,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-192-s533357875c418300.ukp	ukp5	ok	1	0,072668	418339,000000	418300,000000	1					internal_seconds=0.0562121
saw_n10000wmin10000-193-s993517423c869113.ukp	faithful	ok	1	0,039043	869455,000000	869113,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-193-s993517423c869113.ukp	ukp5	ok	1	0,076447	869455,000000	869113,000000	1					internal_seconds=0.0599125
saw_n10000wmin10000-194-s501776376c462098.ukp	faithful	ok	1	0,010643	462188,000000	462097,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-194-s501776376c462098.ukp	ukp5	ok	1	0,069357	462188,000000	462097,000000	1					internal_seconds=0.0542111
saw_n10000wmin10000-195-s573667260c830751.ukp	faithful	ok	1	0,052808	830831,000000	830751,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-195-s573667260c830751.ukp	ukp5	ok	1	0,074496	830831,000000	830751,000000	1					internal_seconds=0.0587428
saw_n10000wmin10000-196-s77648686c883683.ukp	faithful	ok	1	0,020109	883857,000000	883683,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-196-s77648686c883683.ukp	ukp5	ok	1	0,074138	883857,000000	883683,000000	1					internal_seconds=0.0565997
saw_n10000wmin10000-197-s236362320c269106.ukp	faithful	ok	1	0,009138	269198,000000	269106,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-197-s236362320c269106.ukp	ukp5	ok	1	0,045159	269198,000000	269105,000000	1					internal_seconds=0.0314032
saw_n10000wmin10000-198-s989210740c950832.ukp	faithful	ok	1	0,026190	950925,000000	950832,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-198-s989210740c950832.ukp	ukp5	ok	1	0,069692	950925,000000	950832,000000	1					internal_seconds=0.0537983
saw_n10000wmin10000-199-s260601982c765624.ukp	faithful	ok	1	0,019148	765850,000000	765624,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-199-s260601982c765624.ukp	ukp5	ok	1	0,069233	765850,000000	765624,000000	1					internal_seconds=0.0523108
saw_n10000wmin10000-19-s778904058c659832.ukp	faithful	ok	1	0,031697	660090,000000	659832,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-19-s778904058c659832.ukp	ukp5	ok	1	0,071699	660090,000000	659832,000000	1					internal_seconds=0.0561537
saw_n10000wmin10000-1-s464585179c112578.ukp	faithful	ok	1	0,010573	112631,000000	112578,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-1-s464585179c112578.ukp	ukp5	ok	1	0,066405	112631,000000	112578,000000	1					internal_seconds=0.0521177
saw_n10000wmin10000-20-s726804303c964459.ukp	faithful	ok	1	0,028715	964841,000000	964459,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-20-s726804303c964459.ukp	ukp5	ok	1	0,068801	964841,000000	964459,000000	1					internal_seconds=0.0515317
saw_n10000wmin10000-21-s268466337c689419.ukp	faithful	ok	1	0,017242	689621,000000	689418,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-21-s268466337c689419.ukp	ukp5	ok	1	0,070063	689621,000000	689418,000000	1					internal_seconds=0.0548442
saw_n10000wmin10000-22-s423227202c942539.ukp	faithful	ok	1	0,008312	946618,000000	942539,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-22-s423227202c942539.ukp	ukp5	ok	1	0,029791	946618,000000	942539,000000	1					internal_seconds=0.0154833
saw_n10000wmin10000-23-s689434799c390801.ukp	faithful	ok	1	0,008654	390994,000000	390801,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-23-s689434799c390801.ukp	ukp5	ok	1	0,067519	390994,000000	390801,000000	1					internal_seconds=0.0526592
saw_n10000wmin10000-24-s384694740c400764.ukp	faithful	ok	1	0,040424	400801,000000	400764,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-24-s384694740c400764.ukp	ukp5	ok	1	0,072449	400801,000000	400763,000000	1					internal_seconds=0.057555
saw_n10000wmin10000-25-s93553270c175508.ukp	faithful	ok	1	0,018365	175523,000000	175508,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-25-s93553270c175508.ukp	ukp5	ok	1	0,066691	175523,000000	175508,000000	1					internal_seconds=0.0518251
saw_n10000wmin10000-26-s893962632c363880.ukp	faithful	ok	1	0,027487	363986,000000	363880,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-26-s893962632c363880.ukp	ukp5	ok	1	0,066472	363986,000000	363880,000000	1					internal_seconds=0.0514887
saw_n10000wmin10000-27-s676832060c192270.ukp	faithful	ok	1	0,020363	192287,000000	192270,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-27-s676832060c192270.ukp	ukp5	ok	1	0,067586	192287,000000	192270,000000	1					internal_seconds=0.0537493
saw_n10000wmin10000-28-s222766544c821636.ukp	faithful	ok	1	0,020096	822044,000000	821636,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-28-s222766544c821636.ukp	ukp5	ok	1	0,072757	822044,000000	821636,000000	1					internal_seconds=0.0563026
saw_n10000wmin10000-29-s865843378c368715.ukp	faithful	ok	1	0,038019	368857,000000	368715,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-29-s865843378c368715.ukp	ukp5	ok	1	0,071694	368857,000000	368715,000000	1					internal_seconds=0.0572613
saw_n10000wmin10000-2-s272488647c115367.ukp	faithful	ok	1	0,019856	115398,000000	115367,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-2-s272488647c115367.ukp	ukp5	ok	1	0,067640	115398,000000	115367,000000	1					internal_seconds=0.0537292
saw_n10000wmin10000-30-s620888276c770359.ukp	faithful	ok	1	0,009617	770510,000000	770357,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-30-s620888276c770359.ukp	ukp5	ok	1	0,070920	770510,000000	770357,000000	1					internal_seconds=0.0543947
saw_n10000wmin10000-31-s452656240c234225.ukp	faithful	ok	1	0,038374	234246,000000	234225,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-31-s452656240c234225.ukp	ukp5	ok	1	0,073258	234246,000000	234225,000000	1					internal_seconds=0.0590585
saw_n10000wmin10000-32-s319056149c454604.ukp	faithful	ok	1	0,025570	454827,000000	454604,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-32-s319056149c454604.ukp	ukp5	ok	1	0,078784	454827,000000	454604,000000	1					internal_seconds=0.0624804
saw_n10000wmin10000-33-s696446574c141145.ukp	faithful	ok	1	0,008469	141213,000000	141145,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-33-s696446574c141145.ukp	ukp5	ok	1	0,072551	141213,000000	141145,000000	1					internal_seconds=0.0566695
saw_n10000wmin10000-34-s855474452c574513.ukp	faithful	ok	1	0,016443	574683,000000	574513,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-34-s855474452c574513.ukp	ukp5	ok	1	0,069977	574683,000000	574513,000000	1					internal_seconds=0.0542551
saw_n10000wmin10000-35-s491254116c1005808.ukp	faithful	ok	1	0,018346	1006006,000000	1005808,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-35-s491254116c1005808.ukp	ukp5	ok	1	0,075939	1006006,000000	1005808,000000	1					internal_seconds=0.0583138
saw_n10000wmin10000-36-s192039016c662833.ukp	faithful	ok	1	0,028001	662963,000000	662833,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-36-s192039016c662833.ukp	ukp5	ok	1	0,070842	662963,000000	662833,000000	1					internal_seconds=0.0546782
saw_n10000wmin10000-37-s195138980c458002.ukp	faithful	ok	1	0,017586	458045,000000	458001,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-37-s195138980c458002.ukp	ukp5	ok	1	0,073174	458045,000000	458001,000000	1					internal_seconds=0.0574292
saw_n10000wmin10000-38-s662538967c859788.ukp	faithful	ok	1	0,018059	860299,000000	859788,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-38-s662538967c859788.ukp	ukp5	ok	1	0,056859	860299,000000	859788,000000	1					internal_seconds=0.0405407
saw_n10000wmin10000-39-s729180851c860612.ukp	faithful	ok	1	0,028635	860780,000000	860612,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-39-s729180851c860612.ukp	ukp5	ok	1	0,073436	860780,000000	860612,000000	1					internal_seconds=0.0555885
saw_n10000wmin10000-3-s952877847c788966.ukp	faithful	ok	1	0,047728	789198,000000	788966,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-3-s952877847c788966.ukp	ukp5	ok	1	0,071468	789198,000000	788966,000000	1					internal_seconds=0.0558437
saw_n10000wmin10000-40-s721361676c346512.ukp	faithful	ok	1	0,031643	346578,000000	346512,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-40-s721361676c346512.ukp	ukp5	ok	1	0,094244	346578,000000	346512,000000	1					internal_seconds=0.0751648
saw_n10000wmin10000-41-s415311238c689471.ukp	faithful	ok	1	0,034556	689741,000000	689471,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-41-s415311238c689471.ukp	ukp5	ok	1	0,075793	689741,000000	689471,000000	1					internal_seconds=0.0588636
saw_n10000wmin10000-42-s650361348c477241.ukp	faithful	ok	1	0,010427	477428,000000	477241,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-42-s650361348c477241.ukp	ukp5	ok	1	0,076701	477428,000000	477241,000000	1					internal_seconds=0.0611998
saw_n10000wmin10000-43-s856799010c729071.ukp	faithful	ok	1	0,030111	729141,000000	729071,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-43-s856799010c729071.ukp	ukp5	ok	1	0,076706	729141,000000	729071,000000	1					internal_seconds=0.0594873
saw_n10000wmin10000-44-s597305222c854621.ukp	faithful	ok	1	0,009131	854875,000000	854621,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-44-s597305222c854621.ukp	ukp5	ok	1	0,075767	854875,000000	854621,000000	1					internal_seconds=0.0587351
saw_n10000wmin10000-45-s331530426c534899.ukp	faithful	ok	1	0,019023	535004,000000	534899,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-45-s331530426c534899.ukp	ukp5	ok	1	0,077101	535004,000000	534899,000000	1					internal_seconds=0.0604033
saw_n10000wmin10000-46-s488703061c404475.ukp	faithful	ok	1	0,028596	404553,000000	404475,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-46-s488703061c404475.ukp	ukp5	ok	1	0,074059	404553,000000	404475,000000	1					internal_seconds=0.0578583
saw_n10000wmin10000-47-s250292681c221016.ukp	faithful	ok	1	0,020809	221058,000000	221016,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-47-s250292681c221016.ukp	ukp5	ok	1	0,078023	221058,000000	221016,000000	1					internal_seconds=0.0629745
saw_n10000wmin10000-48-s486168028c722648.ukp	faithful	ok	1	0,016354	722934,000000	722648,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-48-s486168028c722648.ukp	ukp5	ok	1	0,080381	722934,000000	722648,000000	1					internal_seconds=0.0638503
saw_n10000wmin10000-49-s207481729c657683.ukp	faithful	ok	1	0,028933	658076,000000	657683,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-49-s207481729c657683.ukp	ukp5	ok	1	0,074382	658076,000000	657683,000000	1					internal_seconds=0.0579798
saw_n10000wmin10000-4-s697219038c112100.ukp	faithful	ok	1	0,009920	112142,000000	112099,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-4-s697219038c112100.ukp	ukp5	ok	1	0,074012	112142,000000	112099,000000	1					internal_seconds=0.0587155
saw_n10000wmin10000-50-s561300881c564706.ukp	faithful	ok	1	0,022479	564816,000000	564706,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-50-s561300881c564706.ukp	ukp5	ok	1	0,082650	564816,000000	564706,000000	1					internal_seconds=0.0650893
saw_n10000wmin10000-51-s182259863c603252.ukp	faithful	ok	1	0,011282	603490,000000	603252,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-51-s182259863c603252.ukp	ukp5	ok	1	0,078006	603490,000000	603252,000000	1					internal_seconds=0.0611927
saw_n10000wmin10000-52-s951612262c469441.ukp	faithful	ok	1	0,046598	469577,000000	469441,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-52-s951612262c469441.ukp	ukp5	ok	1	0,081695	469577,000000	469441,000000	1					internal_seconds=0.0643519
saw_n10000wmin10000-53-s955730885c360211.ukp	faithful	ok	1	0,041893	360244,000000	360211,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-53-s955730885c360211.ukp	ukp5	ok	1	0,079022	360244,000000	360211,000000	1					internal_seconds=0.0621655
saw_n10000wmin10000-54-s553669259c338002.ukp	faithful	ok	1	0,041082	338165,000000	338002,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-54-s553669259c338002.ukp	ukp5	ok	1	0,078488	338165,000000	338002,000000	1					internal_seconds=0.0614887
saw_n10000wmin10000-55-s817563914c768438.ukp	faithful	ok	1	0,008226	768817,000000	768438,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-55-s817563914c768438.ukp	ukp5	ok	1	0,080583	768817,000000	768438,000000	1					internal_seconds=0.0628902
saw_n10000wmin10000-56-s243329183c191383.ukp	faithful	ok	1	0,022626	191457,000000	191383,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-56-s243329183c191383.ukp	ukp5	ok	1	0,080235	191457,000000	191383,000000	1					internal_seconds=0.0636025
saw_n10000wmin10000-57-s910188350c892346.ukp	faithful	ok	1	0,009791	892433,000000	892345,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-57-s910188350c892346.ukp	ukp5	ok	1	0,079633	892433,000000	892345,000000	1					internal_seconds=0.062329
saw_n10000wmin10000-58-s856357960c910854.ukp	faithful	ok	1	0,056971	910943,000000	910854,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-58-s856357960c910854.ukp	ukp5	ok	1	0,082522	910943,000000	910854,000000	1					internal_seconds=0.0634606
saw_n10000wmin10000-59-s904120747c117141.ukp	faithful	ok	1	0,023823	117172,000000	117141,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-59-s904120747c117141.ukp	ukp5	ok	1	0,079800	117172,000000	117141,000000	1					internal_seconds=0.0642211
saw_n10000wmin10000-5-s52325605c611153.ukp	faithful	ok	1	0,053108	611211,000000	611153,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-5-s52325605c611153.ukp	ukp5	ok	1	0,076101	611211,000000	611153,000000	1					internal_seconds=0.0587425
saw_n10000wmin10000-60-s71202423c435290.ukp	faithful	ok	1	0,025447	435460,000000	435290,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-60-s71202423c435290.ukp	ukp5	ok	1	0,082559	435460,000000	435290,000000	1					internal_seconds=0.0654683
saw_n10000wmin10000-61-s246661657c652017.ukp	faithful	ok	1	0,018048	652309,000000	652017,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-61-s246661657c652017.ukp	ukp5	ok	1	0,068162	652309,000000	652017,000000	1					internal_seconds=0.0516674
saw_n10000wmin10000-62-s438195175c982992.ukp	faithful	ok	1	0,029610	983088,000000	982992,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-62-s438195175c982992.ukp	ukp5	ok	1	0,081566	983088,000000	982992,000000	1					internal_seconds=0.062858
saw_n10000wmin10000-63-s386774395c891876.ukp	faithful	ok	1	0,029301	891963,000000	891876,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-63-s386774395c891876.ukp	ukp5	ok	1	0,079156	891963,000000	891876,000000	1					internal_seconds=0.0609267
saw_n10000wmin10000-64-s91319529c417603.ukp	faithful	ok	1	0,029317	418101,000000	417603,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-64-s91319529c417603.ukp	ukp5	ok	1	0,055087	418101,000000	417603,000000	1					internal_seconds=0.0390178
saw_n10000wmin10000-65-s861315687c834241.ukp	faithful	ok	1	0,010931	834488,000000	834240,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-65-s861315687c834241.ukp	ukp5	ok	1	0,075095	834488,000000	834240,000000	1					internal_seconds=0.0577326
saw_n10000wmin10000-66-s366497990c902566.ukp	faithful	ok	1	0,045821	902654,000000	902566,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-66-s366497990c902566.ukp	ukp5	ok	1	0,072971	902654,000000	902566,000000	1					internal_seconds=0.0564596
saw_n10000wmin10000-67-s397506863c143958.ukp	faithful	ok	1	0,018029	144012,000000	143958,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-67-s397506863c143958.ukp	ukp5	ok	1	0,083065	144012,000000	143958,000000	1					internal_seconds=0.0659961
saw_n10000wmin10000-68-s962847987c472736.ukp	faithful	ok	1	0,028775	472876,000000	472736,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-68-s962847987c472736.ukp	ukp5	ok	1	0,085334	472876,000000	472736,000000	1					internal_seconds=0.0678591
saw_n10000wmin10000-69-s409230037c601968.ukp	faithful	ok	1	0,012290	602146,000000	601968,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-69-s409230037c601968.ukp	ukp5	ok	1	0,080403	602146,000000	601968,000000	1					internal_seconds=0.0630367
saw_n10000wmin10000-6-s749783978c120801.ukp	faithful	ok	1	0,021535	120846,000000	120801,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-6-s749783978c120801.ukp	ukp5	ok	1	0,075905	120846,000000	120801,000000	1					internal_seconds=0.0596444
saw_n10000wmin10000-70-s802339339c189822.ukp	faithful	ok	1	0,074030	189910,000000	189822,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-70-s802339339c189822.ukp	ukp5	ok	1	0,079304	189910,000000	189822,000000	1					internal_seconds=0.0636714
saw_n10000wmin10000-71-s43803278c117019.ukp	faithful	ok	1	0,017172	117061,000000	117019,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-71-s43803278c117019.ukp	ukp5	ok	1	0,080841	117061,000000	117019,000000	1					internal_seconds=0.0650585
saw_n10000wmin10000-72-s999460375c432901.ukp	faithful	ok	1	0,039547	433002,000000	432901,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-72-s999460375c432901.ukp	ukp5	ok	1	0,060748	433002,000000	432901,000000	1					internal_seconds=0.0435382
saw_n10000wmin10000-73-s74063826c407121.ukp	faithful	ok	1	0,024577	407199,000000	407121,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-73-s74063826c407121.ukp	ukp5	ok	1	0,075275	407199,000000	407121,000000	1					internal_seconds=0.0604924
saw_n10000wmin10000-74-s634878449c418183.ukp	faithful	ok	1	0,036639	418386,000000	418183,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-74-s634878449c418183.ukp	ukp5	ok	1	0,075740	418386,000000	418183,000000	1					internal_seconds=0.0610862
saw_n10000wmin10000-75-s543546620c622464.ukp	faithful	ok	1	0,011182	622524,000000	622464,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-75-s543546620c622464.ukp	ukp5	ok	1	0,068276	622524,000000	622464,000000	1					internal_seconds=0.052792
saw_n10000wmin10000-76-s908898625c917924.ukp	faithful	ok	1	0,034258	918013,000000	917924,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-76-s908898625c917924.ukp	ukp5	ok	1	0,071333	918013,000000	917924,000000	1					internal_seconds=0.054676
saw_n10000wmin10000-77-s480862670c757997.ukp	faithful	ok	1	0,038306	758070,000000	757997,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-77-s480862670c757997.ukp	ukp5	ok	1	0,066492	758070,000000	757997,000000	1					internal_seconds=0.0504811
saw_n10000wmin10000-78-s17814293c384306.ukp	faithful	ok	1	0,028633	384456,000000	384306,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-78-s17814293c384306.ukp	ukp5	ok	1	0,064376	384456,000000	384306,000000	1					internal_seconds=0.0501604
saw_n10000wmin10000-79-s182418680c404970.ukp	faithful	ok	1	0,035429	405008,000000	404970,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-79-s182418680c404970.ukp	ukp5	ok	1	0,066383	405008,000000	404970,000000	1					internal_seconds=0.0521015
saw_n10000wmin10000-7-s930328241c716700.ukp	faithful	ok	1	0,016388	716840,000000	716700,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-7-s930328241c716700.ukp	ukp5	ok	1	0,068321	716840,000000	716700,000000	1					internal_seconds=0.0534013
saw_n10000wmin10000-80-s898888648c324323.ukp	faithful	ok	1	0,013818	324449,000000	324323,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-80-s898888648c324323.ukp	ukp5	ok	1	0,065133	324449,000000	324323,000000	1					internal_seconds=0.0507287
saw_n10000wmin10000-81-s388666418c773181.ukp	faithful	ok	1	0,018890	773487,000000	773181,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-81-s388666418c773181.ukp	ukp5	ok	1	0,069014	773487,000000	773181,000000	1					internal_seconds=0.052622
saw_n10000wmin10000-82-s746082391c380233.ukp	faithful	ok	1	0,012645	380307,000000	380233,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-82-s746082391c380233.ukp	ukp5	ok	1	0,066249	380307,000000	380233,000000	1					internal_seconds=0.0519136
saw_n10000wmin10000-83-s620371389c117696.ukp	faithful	ok	1	0,026336	117749,000000	117696,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-83-s620371389c117696.ukp	ukp5	ok	1	0,064212	117749,000000	117696,000000	1					internal_seconds=0.0501784
saw_n10000wmin10000-84-s160672766c475692.ukp	faithful	ok	1	0,021640	475784,000000	475692,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-84-s160672766c475692.ukp	ukp5	ok	1	0,070459	475784,000000	475692,000000	1					internal_seconds=0.0553888
saw_n10000wmin10000-85-s953852114c360582.ukp	faithful	ok	1	0,012953	360759,000000	360582,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-85-s953852114c360582.ukp	ukp5	ok	1	0,062501	360759,000000	360581,000000	1					internal_seconds=0.0489328
saw_n10000wmin10000-86-s945266927c213615.ukp	faithful	ok	1	0,032801	213676,000000	213615,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-86-s945266927c213615.ukp	ukp5	ok	1	0,062931	213676,000000	213615,000000	1					internal_seconds=0.0495016
saw_n10000wmin10000-87-s950923639c536013.ukp	faithful	ok	1	0,014008	536276,000000	536012,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-87-s950923639c536013.ukp	ukp5	ok	1	0,071685	536276,000000	536012,000000	1					internal_seconds=0.0563606
saw_n10000wmin10000-88-s218103062c865879.ukp	faithful	ok	1	0,039705	866135,000000	865879,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-88-s218103062c865879.ukp	ukp5	ok	1	0,067456	866135,000000	865879,000000	1					internal_seconds=0.0518617
saw_n10000wmin10000-89-s565948356c526653.ukp	faithful	ok	1	0,013072	526755,000000	526653,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-89-s565948356c526653.ukp	ukp5	ok	1	0,066781	526755,000000	526653,000000	1					internal_seconds=0.0512258
saw_n10000wmin10000-8-s400869978c911442.ukp	faithful	ok	1	0,009178	911805,000000	911442,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n10000wmin10000-8-s400869978c911442.ukp	ukp5	ok	1	0,077699	911805,000000	911442,000000	1					internal_seconds=0.0603607
